1.0,49.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,25.0,2.0,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,24.0,5.0,86.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,59.0,4.0,-66.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,51.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,50.0,0.0,-2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,55.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,26.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,36.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,32.0,3.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,23.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,35.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,42.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,24.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,21.0,0.0,-1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,25.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,57.0,2.0,-50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,51.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,25.0,5.0,77.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,51.0,6.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,68.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,18.0,2.0,-85.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,58.0,3.0,-4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,26.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,57.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,22.0,2.0,-60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,50.0,4.0,-5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,34.0,5.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,57.0,0.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,24.0,2.0,-49.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,73.0,6.0,-12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,38.0,16.0,28.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,28.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,27.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,26.0,3.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,42.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,49.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,23.0,2.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,30.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,39.0,21.0,-216.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,41.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,23.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,23.0,0.0,521.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,56.0,4.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,58.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,52.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,23.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,31.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,26.0,15.0,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,50.0,3.0,55.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,31.0,2.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,40.0,8.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,22.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,51.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,43.0,5.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,35.0,3.0,-11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,34.0,0.0,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,23.0,5.0,-45.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,24.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,26.0,3.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,39.0,1.0,-48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,33.0,1.0,-17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,54.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,44.0,7.0,-42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,34.0,4.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,23.0,3.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,44.0,2.0,-372.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,27.0,9.0,-8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,27.0,9.0,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,37.0,14.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,45.0,1.0,-22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,41.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,18.0,2.0,-5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,55.0,10.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,22.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,26.0,10.0,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,52.0,2.0,-44.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,57.0,6.0,370.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,53.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,20.0,5.0,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,53.0,8.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,52.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,37.0,4.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,53.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,22.0,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,27.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,24.0,7.0,-1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,47.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,38.0,1.0,-23.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,30.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,27.0,6.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,44.0,0.0,-3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,28.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,54.0,4.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,24.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,61.0,12.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,24.0,4.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,20.0,1.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,44.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,35.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,24.0,4.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,29.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,21.0,2.0,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,44.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,40.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,57.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,32.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,31.0,9.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,55.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,44.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,37.0,12.0,-1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,52.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,68.0,6.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,60.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,23.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,20.0,2.0,-21.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,22.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,24.0,5.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,39.0,1.0,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,26.0,0.0,-2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,39.0,19.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,34.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,23.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,30.0,5.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,53.0,0.0,-1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,39.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,28.0,1.0,-4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,49.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,32.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,41.0,1.0,-4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,47.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,52.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,40.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,22.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,28.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,32.0,15.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,51.0,1.0,-12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,37.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,48.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,32.0,1.0,-197.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,42.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,54.0,7.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,62.0,17.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,57.0,7.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,50.0,6.0,-110.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,22.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,24.0,0.0,-1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,26.0,5.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,28.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,28.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,39.0,11.0,-24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,41.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,34.0,0.0,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,41.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,25.0,9.0,-1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,23.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,26.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,22.0,1.0,294.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,45.0,3.0,336.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,34.0,4.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,23.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,33.0,9.0,-1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,23.0,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,26.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,32.0,3.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,30.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,34.0,4.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,19.0,0.0,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,26.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,63.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,43.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
