0.803921568627451,0.28571428571428575,0.08163265306122448,0.2755102040816326,0.3522727272727273,0.3214285714285714,0.3214285714285714,0.9174311926605505,0.19565217391304346,0.7222222222222222,0.8823529411764706,0.2831858407079646,0.3214285714285714,0.4036697247706422,0.3939393939393939,0.13333333333333333,0.13333333333333333,0.06224066390041494,0.15416666666666665,0.36585365853658536,0.34375,0.3333333333333333,0.8165137614678899
0.8137254901960784,0.24261083743842365,0.0433673469387755,0.25255102040816324,0.3863636363636364,0.3571428571428571,0.3214285714285714,0.963302752293578,0.8913043478260869,0.8333333333333333,0.8235294117647058,0.3185840707964602,0.3928571428571428,0.5045871559633028,0.2727272727272727,0.12000000000000001,0.12000000000000001,0.15767634854771784,0.12083333333333333,0.36585365853658536,0.375,0.37037037037037035,0.6697247706422018
0.9313725490196079,0.32758620689655177,0.0586734693877551,0.3443877551020408,0.3863636363636364,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.3008849557522124,0.3214285714285714,0.1559633027522936,0.2727272727272727,0.12000000000000001,0.12000000000000001,0.11203319502074688,0.002083333333333333,0.3414634146341463,0.3125,0.3333333333333333,0.44954128440366975
0.7156862745098039,0.1527093596059113,0.022959183673469385,0.1377551020408163,0.46590909090909094,0.3928571428571428,0.3571428571428571,0.9816513761467891,0.2717391304347826,0.8333333333333333,0.8235294117647058,0.4336283185840708,0.5357142857142857,0.43119266055045874,0.4242424242424242,0.12000000000000001,0.12000000000000001,0.08713692946058091,0.20416666666666666,0.3902439024390244,0.53125,0.3333333333333333,0.7339449541284404
0.7254901960784313,0.19704433497536944,0.04081632653061224,0.18877551020408162,0.4318181818181818,0.3571428571428571,0.3571428571428571,1.0,0.021739130434782594,0.8333333333333333,1.0,0.34513274336283184,0.3928571428571428,0.5412844036697249,0.030303030303030276,0.12000000000000001,0.12000000000000001,0.2157676348547718,0.18958333333333333,0.3414634146341463,0.375,0.37037037037037035,0.6513761467889909
0.9509803921568628,0.2931034482758621,0.07397959183673469,0.2831632653061224,0.3522727272727273,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.2743362831858407,0.3214285714285714,0.3302752293577982,0.2727272727272727,0.12000000000000001,0.12000000000000001,0.058091286307053944,0.002083333333333333,0.2682926829268293,0.3125,0.3333333333333333,0.5412844036697249
0.7745098039215687,0.0012315270935960593,0.033163265306122444,0.16326530612244897,0.3068181818181818,0.3571428571428571,0.3214285714285714,0.8990825688073394,0.21739130434782608,0.7222222222222222,0.8235294117647058,0.07964601769911504,0.3928571428571428,0.42201834862385323,0.06060606060606058,0.14666666666666667,0.14666666666666667,0.15352697095435686,0.175,0.2682926829268293,0.375,0.3333333333333333,0.7339449541284404
0.9313725490196079,0.18719211822660098,0.028061224489795915,0.16326530612244897,0.23863636363636365,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.19469026548672566,0.3928571428571428,0.29357798165137616,0.2727272727272727,0.13333333333333333,0.13333333333333333,0.07053941908713693,0.002083333333333333,0.3170731707317073,0.3125,0.3333333333333333,0.5963302752293578
0.8725490196078431,0.2770935960591133,0.03826530612244898,0.23724489795918366,0.4772727272727273,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.37168141592920356,0.3928571428571428,0.3302752293577982,0.2727272727272727,0.17333333333333334,0.17333333333333334,0.04564315352697095,0.3104166666666667,0.29268292682926833,0.3125,0.3333333333333333,0.6055045871559632
0.8627450980392157,0.11699507389162561,0.04591836734693877,0.11479591836734693,0.25,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.19469026548672566,0.3571428571428571,0.1559633027522936,0.06060606060606058,0.12000000000000001,0.12000000000000001,0.11618257261410789,0.002083333333333333,0.36585365853658536,0.3125,0.3333333333333333,0.724770642201835
0.9117647058823529,0.312807881773399,0.03571428571428571,0.2857142857142857,0.29545454545454547,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.23008849557522126,0.42857142857142855,0.30275229357798167,0.2727272727272727,0.13333333333333333,0.13333333333333333,0.10373443983402489,0.09583333333333334,0.24390243902439024,0.34375,0.3333333333333333,0.3577981651376147
